epoch_number,average reward
0,2.96
50,195.74
100,282.4
150,266.62
200,474.24
250,498.88
300,500.0
350,459.68
400,105.92
450,171.86
500,143.18
550,330.24
600,499.56
650,416.78
700,473.14
750,439.54
800,463.8
850,343.52
900,195.58
950,178.78
1000,368.82
1050,481.32
1100,480.06
1150,349.32
1200,481.82
1250,488.78
1300,412.64
1350,395.76
1400,399.76
1450,343.24
1500,306.36
1550,485.5
1600,440.16
1650,253.46
1700,217.3
1750,340.44
1800,456.0
