epoch_number,average reward
0,0.08144429864411043
50,3.2521654620029468
100,3.2892308398391172
150,8.69785656118881
200,2.7648509381156656
250,10.67875802315604
300,14.026057185266133
350,12.6458912452114
400,75.83842163301254
450,57.60457699404894
500,92.35580941108321
550,91.96281855850216
600,119.91824203863644
650,130.6814889772071
700,159.52007543896275
750,108.3077164107808
800,113.76512612993305
850,109.4178418036207
900,105.09083249081043
950,76.7708560936368
1000,71.7628206689302
1050,106.91782469119859
1100,192.86610176382675
1150,196.25865746013983
1200,175.43461427189072
1250,200.9588014390394
1300,119.7930273311227
1350,219.73264773380387
1400,265.1486442939715
1450,253.43727787198284
1500,265.3192687387932
1550,250.33624339325783
1600,257.77173296938395
1650,276.45451051120955
1700,275.24711403969275
1750,274.06944359701794
1800,268.3227739467113
1850,269.66458046123813
1900,254.182170454535
1950,263.35868019151343
2000,218.67774122413113
2050,262.19489576448836
2100,266.70464291159533
2150,291.72063525820823
2200,289.0637071636595
2250,293.1100320317101
2300,298.4731559433394
2350,288.09947086177255
2400,300.133144158336
2450,290.52223175105837
2500,292.53803520719686
2550,286.5347704776748
2600,295.3167032341122
2650,297.14120937056236
2700,298.4876106694617
2750,291.2948796900952
2800,301.26836451142003
2850,291.94056201986035
2900,287.6406994960921
2950,299.1610271592997
3000,269.18518358615273
3050,298.2940840709844
3100,283.95426289685787
3150,294.1928239932275
3200,302.2136745259937
3250,252.44965851338029
3300,232.02754304248475
3350,271.9777062376446
3400,295.6676848523554
3450,298.22202040173283
3500,309.48486286944956
3550,207.20262649700146
3600,213.17182580805493
3650,285.1461991828113
3700,275.6514996606889
3750,266.3127676211574
3800,302.0073474551876
3850,285.9339149229119
3900,277.88946110725044
3950,298.0807313693882
4000,288.1306614633848
4050,286.96786584815175
4100,303.3973864156619
4150,286.6388650796579
4200,277.7504661227002
4250,297.6890469006134
4300,305.4695104219884
4350,306.9725151738477
4400,291.2580058967766
4450,287.98773497088143
4500,258.6718830288582
4550,279.98069165138475
4600,275.1341929154826
4650,273.5640192875773
4700,284.803264772939
4750,310.4577475547271
4800,318.334984867617
4850,313.7929457193597
4900,305.51160452306203
4950,295.9203586390316
5000,304.1674807962389
5050,282.6159534063704
5100,215.03388618068232
5150,206.0270944648579
5200,212.38375690434168
5250,202.84018866128926
5300,261.48329549230743
5350,209.44893383055197
5400,164.0311752969372
5450,274.81514764552367
5500,296.0052086869935
5550,279.9701392734328
5600,280.72159383489384
5650,287.88311635408706
5700,285.6905859400323
5750,276.0710277455975
5800,249.7762878932443
5850,279.6157493786929
5900,287.70596836113504
5950,288.17858016507597
6000,284.4134008893769
6050,212.35500801712814
6100,167.97924538490497
6150,262.9555468651139
6200,258.7848822249426
6250,280.3129005985699
6300,292.26470305146574
6350,261.46298103116146
6400,248.53461486970136
6450,261.91710257650334
6500,236.35863264312073
6550,242.40521094239583
6600,261.32223010366255
6650,234.37288638996165
6700,245.61843157998086
6750,270.74817163051455
6800,281.0051492095847
6850,224.65234219335915
6900,168.91441450481165
6950,166.2937819905967
7000,116.68960398164336
7050,191.63172485233125
7100,277.69310733928324
7150,205.31048367914246
7200,184.068951585392
7250,265.57369776844996
7300,304.0588591004425
7350,258.16553981042483
7400,278.16940074243837
7450,284.62498247299095
7500,287.9210833619577
7550,284.97616115650857
7600,288.05102639151556
7650,297.6526892521548
7700,294.3127583232236
7750,296.14700493431144
7800,286.69911463982515
7850,216.67839788145938
7900,239.9513735394444
7950,272.56261736873466
8000,273.26112992238797
8050,283.27296713499624
8100,272.40590263976424
8150,270.05775214370055
8200,267.9344774869478
8250,282.0094688605779
8300,273.05275805554766
8350,253.30923622470291
8400,268.2101510010567
8450,298.427798969539
8500,272.5187802683684
8550,279.9940029077206
8600,277.8960467518141
8650,261.7266576397789
8700,235.00440678731889
8750,206.3262563701918
8800,202.13179299838563
8850,287.8005194712118
8900,298.1718445039619
8950,230.60490707639215
9000,203.37456793888802
9050,174.74307606896895
9100,129.85136785262807
9150,187.17625334664046
9200,280.30997840831105
9250,283.5147736329737
9300,285.33708805755447
9350,245.16516694344796
9400,231.87508939265072
9450,214.72571179613016
9500,167.15626936224012
9550,263.77055794659447
9600,291.54704987668805
9650,294.1476595111412
9700,293.8156669150637
9750,284.7031561473917
9800,300.38042457303646
9850,299.35156171648754
9900,296.4757289584332
9950,296.0819381806148
